id,name,display_name,symbol,sector,created_at,updated_at
75772,McKesson Corp,McKesson Corp,,retail,2021-07-28 20:30:05 +0530,2021-07-28 20:30:05 +0530
75774,Altria Group Inc,Altria Group Inc,,tobacco,2021-07-28 20:30:06 +0530,2021-07-28 20:30:06 +0530
75775,CVS Caremark Corp,CVS Caremark Corp,,retail,2021-07-28 20:30:06 +0530,2021-07-28 20:30:06 +0530
75786,Ecolab Inc,Ecolab Inc,,,2021-07-28 20:30:08 +0530,2021-07-28 20:30:08 +0530
75792,Baker Hughes Incorporated,Baker Hughes Incorporated,,energy_production,2021-07-28 20:30:15 +0530,2021-07-28 20:30:15 +0530
75794,FedEx Corp,FedEx Corp,,logistics,2021-07-28 20:30:16 +0530,2021-07-28 20:30:16 +0530
75797,LG Chemical Ltd.,LG Chemical Ltd.,,,2021-07-28 20:30:17 +0530,2021-07-28 20:30:17 +0530
75798,INGREDION INC,INGREDION INC,,agriculture,2021-07-28 20:30:17 +0530,2021-07-28 20:30:17 +0530
75799,Applied Material (US),Applied Material (US),,electronics,2021-07-28 20:30:18 +0530,2021-07-28 20:30:18 +0530
75800,Bank of New York Mellon (US),Bank of New York Mellon (US),,finance,2021-07-28 20:30:18 +0530,2021-07-28 20:30:18 +0530
75801,Exelon (US),Exelon (US),,industrial_equipment,2021-07-28 20:30:18 +0530,2021-07-28 20:30:18 +0530
75802,Franklin Resources (US),Franklin Resources (US),,finance,2021-07-28 20:30:18 +0530,2021-07-28 20:30:18 +0530
75803,Western Union (US),Western Union (US),,finance,2021-07-28 20:30:18 +0530,2021-07-28 20:30:18 +0530
75804,Berkshire Hathway Inc,Berkshire Hathway Inc,,finance,2021-07-28 20:30:18 +0530,2021-07-28 20:30:18 +0530
75805,Sands China Ltd,Sands China Ltd,,other,2021-07-28 20:30:18 +0530,2021-07-28 20:30:18 +0530
75807,Unilever (US),Unilever (US),,consumer_staples,2021-07-28 20:30:19 +0530,2021-07-28 20:30:19 +0530
75808,Kroger,Kroger,,retail,2021-07-28 20:30:19 +0530,2021-07-28 20:30:19 +0530
75809,Baidu INC (ADR),Baidu INC (ADR),,telecom,2021-07-28 20:30:19 +0530,2021-07-28 20:30:19 +0530
75810,Kanchi Karpooram Ltd.,Kanchi Karpooram Ltd.,,,2021-07-28 20:30:20 +0530,2021-07-28 20:30:20 +0530
75811,Australia & New Zeeland Banking Group Ltd.,Australia & New Zeeland Banking Group Ltd.,,finance,2021-07-28 20:30:20 +0530,2021-07-28 20:30:20 +0530
75812,National Australia Bank,National Australia Bank,,finance,2021-07-28 20:30:20 +0530,2021-07-28 20:30:20 +0530
75813,Lowe S Companies Inc,Lowe S Companies Inc,,retail,2021-07-28 20:30:20 +0530,2021-07-28 20:30:20 +0530
75814,Sysco Corp,Sysco Corp,,retail,2021-07-28 20:30:20 +0530,2021-07-28 20:30:20 +0530
75815,Vulcan Materials Co,Vulcan Materials Co,,construction,2021-07-28 20:30:20 +0530,2021-07-28 20:30:20 +0530
75816,ONEOK Inc,ONEOK Inc,,utilities,2021-07-28 20:30:21 +0530,2021-07-28 20:30:21 +0530
75817,Crystal Cable Industries Ltd.,Crystal Cable Industries Ltd.,,infrastructure,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75818,Minerva Holding Ltd.,Minerva Holding Ltd.,,other,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75819,Tirrihannah Co Ltd.,Tirrihannah Co Ltd.,,consumer_staples,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75820,Mondelez International,Mondelez International,,consumer_staples,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75821,Monster Beverage Corporation,Monster Beverage Corporation,,consumer_staples,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75822,Texas Instruments,Texas Instruments,,electronics,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75823,Adobe Systems,Adobe Systems,,,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75824,eBay,eBay,,finance,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75825,Autodesk,Autodesk,,,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75826,Fiserv,Fiserv,,outsourcing,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75827,Akamai Technologies,Akamai Technologies,,,2021-07-28 20:30:22 +0530,2021-07-28 20:30:22 +0530
75829,Analog Devices,Analog Devices,,electronics,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75830,Equinix,Equinix,,other,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75831,Facebook,Facebook,,other,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75832,Liberty Global Inc Com Class A,Liberty Global Inc Com Class A,,telecom,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75833,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,,healthcare,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75834,SBA Communications Corporation,SBA Communications Corporation,,other,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75835,Verisk Analytics,Verisk Analytics,,other,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75836,Western Digital Corporation,Western Digital Corporation,,electronics,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75837,Martin Marietta Materials,Martin Marietta Materials,,construction,2021-07-28 20:30:24 +0530,2021-07-28 20:30:24 +0530
75839,Amcor Ltd.,Amcor Ltd.,,packaging,2021-07-28 20:30:25 +0530,2021-07-28 20:30:25 +0530
75840,Aflac Inc,Aflac Inc,,finance,2021-07-28 20:30:25 +0530,2021-07-28 20:30:25 +0530
75841,T Rowe Price Group Inc,T Rowe Price Group Inc,,finance,2021-07-28 20:30:25 +0530,2021-07-28 20:30:25 +0530
75844,General Dynamics Corp,General Dynamics Corp,,defence,2021-07-28 20:30:27 +0530,2021-07-28 20:30:27 +0530
75848,Hanesbrands Inc.,Hanesbrands Inc.,,textile,2021-07-28 20:30:29 +0530,2021-07-28 20:30:29 +0530
75849,ASML Holding NV,ASML Holding NV,,finance,2021-07-28 20:30:30 +0530,2021-07-28 20:30:30 +0530
75851,3M Co,3M Co,,diversified,2021-07-28 20:30:32 +0530,2021-07-28 20:30:32 +0530
75852,Galaxy Entertainment Group Ltd.,Galaxy Entertainment Group Ltd.,,other,2021-07-28 20:30:32 +0530,2021-07-28 20:30:32 +0530
75853,Amerisource Bergen Corp,Amerisource Bergen Corp,,retail,2021-07-28 20:30:33 +0530,2021-07-28 20:30:33 +0530
75854,Associated British Foods PLC,Associated British Foods PLC,,packaging,2021-07-28 20:30:33 +0530,2021-07-28 20:30:33 +0530
75855,Tyson Foods INC,Tyson Foods INC,,consumer_staples,2021-07-28 20:30:33 +0530,2021-07-28 20:30:33 +0530
75856,Anheuser Busch Inbev SA,Anheuser Busch Inbev SA,,consumer_staples,2021-07-28 20:30:33 +0530,2021-07-28 20:30:33 +0530
75857,Charter Communication-A,Charter Communication-A,,telecom,2021-07-28 20:30:33 +0530,2021-07-28 20:30:33 +0530
75858,Marine Harvest ASA,Marine Harvest ASA,,packaging,2021-07-28 20:30:34 +0530,2021-07-28 20:30:34 +0530
75859,Westpac Banking Corporation,Westpac Banking Corporation,,finance,2021-07-28 20:30:34 +0530,2021-07-28 20:30:34 +0530
75860,Bank Central Asia Tbk PT,Bank Central Asia Tbk PT,,finance,2021-07-28 20:30:34 +0530,2021-07-28 20:30:34 +0530
75861,Kinder Morgan Inc,Kinder Morgan Inc,,energy_production,2021-07-28 20:30:35 +0530,2021-07-28 20:30:35 +0530
75862,Philip Morris Intl Inc,Philip Morris Intl Inc,,tobacco,2021-07-28 20:30:35 +0530,2021-07-28 20:30:35 +0530
75863,Nippon Meat Pack Ord,Nippon Meat Pack Ord,,packaging,2021-07-28 20:30:36 +0530,2021-07-28 20:30:36 +0530
75864,Pfizer INC,Pfizer INC,,healthcare,2021-07-28 20:30:36 +0530,2021-07-28 20:30:36 +0530
75866,Shenzhou International Group Holdings Ltd.,Shenzhou International Group Holdings Ltd.,,finance,2021-07-28 20:30:38 +0530,2021-07-28 20:30:38 +0530
75867,"Siam Cement PCL, fgn.","Siam Cement PCL, fgn.",,construction,2021-07-28 20:30:38 +0530,2021-07-28 20:30:38 +0530
75868,The Boeing Co,The Boeing Co,,defence,2021-07-28 20:30:38 +0530,2021-07-28 20:30:38 +0530
75869,Marriott International -Cl A,Marriott International -Cl A,,travel_lodging,2021-07-28 20:30:38 +0530,2021-07-28 20:30:38 +0530
75870,Sirius XM Holdings Inc,Sirius XM Holdings Inc,,finance,2021-07-28 20:30:38 +0530,2021-07-28 20:30:38 +0530
75871,Baxter International ORD SHS,Baxter International ORD SHS,,healthcare,2021-07-28 20:30:39 +0530,2021-07-28 20:30:39 +0530
75872,ELI LILLY ORD SHS,ELI LILLY ORD SHS,,healthcare,2021-07-28 20:30:39 +0530,2021-07-28 20:30:39 +0530
75873,Wells Fargo ORD SHS (US),Wells Fargo ORD SHS (US),,finance,2021-07-28 20:30:39 +0530,2021-07-28 20:30:39 +0530
75874,Tractor Supply Company,Tractor Supply Company,,retail,2021-07-28 20:30:40 +0530,2021-07-28 20:30:40 +0530
75875,NXP Semiconductors,NXP Semiconductors,,electronics,2021-07-28 20:30:40 +0530,2021-07-28 20:30:40 +0530
75876,Dish Network Corporation,Dish Network Corporation,,media,2021-07-28 20:30:40 +0530,2021-07-28 20:30:40 +0530
75879,Verizon Communication,Verizon Communication,,telecom,2021-07-28 20:30:42 +0530,2021-07-28 20:30:42 +0530
75880,Starbucks Ord Shs US,Starbucks Ord Shs US,,consumer_staples,2021-07-28 20:30:43 +0530,2021-07-28 20:30:43 +0530
75882,CenturyLink Inc,CenturyLink Inc,,other,2021-07-28 20:30:46 +0530,2021-07-28 20:30:46 +0530
75883,Mastercard Ord SHS Class A,Mastercard Ord SHS Class A,,,2021-07-28 20:30:47 +0530,2021-07-28 20:30:47 +0530
75884,JD.COM (ADR),JD.COM (ADR),,it_technology,2021-07-28 20:30:47 +0530,2021-07-28 20:30:47 +0530
75885,Clorox Company,Clorox Company,,consumer_staples,2021-07-28 20:31:02 +0530,2021-07-28 20:31:02 +0530
75886,Intercontinental Exchange,Intercontinental Exchange,,finance,2021-07-28 20:31:02 +0530,2021-07-28 20:31:02 +0530
75887,Water Corp ORD SHS,Water Corp ORD SHS,,other,2021-07-28 20:31:02 +0530,2021-07-28 20:31:02 +0530
75890,Apollo Tricoat Tubes Ltd.,Apollo Tricoat Tubes Ltd.,,raw_materials,2021-07-28 20:31:03 +0530,2021-07-28 20:31:03 +0530
75892,Constellation Brands Inc,Constellation Brands Inc,,consumer_staples,2021-07-28 20:31:03 +0530,2021-07-28 20:31:03 +0530
75893,Eastman Chemical Co,Eastman Chemical Co,,,2021-07-28 20:31:03 +0530,2021-07-28 20:31:03 +0530
75894,Toyota Motor Corp,Toyota Motor Corp,,auto,2021-07-28 20:31:03 +0530,2021-07-28 20:31:03 +0530
75898,Bridgestone Corp,Bridgestone Corp,,auto,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75899,Daiwa House Ord,Daiwa House Ord,,real_estate,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75900,East Japan Ry Ord,East Japan Ry Ord,,logistics,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75901,Hitachi Ord,Hitachi Ord,,industrial_equipment,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75902,Mitsub Ufj Fg Ord,Mitsub Ufj Fg Ord,,finance,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75903,Mitsubishi Ord,Mitsubishi Ord,,trading,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75904,Mitsui Fudosan Ord,Mitsui Fudosan Ord,,real_estate,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75905,Ntt Data Ord,Ntt Data Ord,,,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75906,Orix Ord,Orix Ord,,finance,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75907,Seven & I Hldg Ord,Seven & I Hldg Ord,,retail,2021-07-28 20:31:07 +0530,2021-07-28 20:31:07 +0530
75908,Polaris Industries Inc.,Polaris Industries Inc.,,other,2021-07-28 20:31:08 +0530,2021-07-28 20:31:08 +0530
75911,Alibaba Group Holding Ltd. - (ADR),Alibaba Group Holding Ltd. - (ADR),,finance,2021-07-28 20:31:08 +0530,2021-07-28 20:31:08 +0530
75916,Alibaba Group (USA),Alibaba Group (USA),,other,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75918,Emerson Electric ORD SHS,Emerson Electric ORD SHS,,industrial_equipment,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75919,Williams Companies Inc.,Williams Companies Inc.,,energy_production,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75920,Hewlett Packard Co,Hewlett Packard Co,,electronics,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75921,Xerox Corp,Xerox Corp,,electronics,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75922,American Airlines Group Inc Com Usd1,American Airlines Group Inc Com Usd1,,travel_lodging,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75923,Honda Motor Co Ltd.,Honda Motor Co Ltd.,,auto,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75924,Lvmh Moet Hennessy Louis Vuitton,Lvmh Moet Hennessy Louis Vuitton,,consumer_staples,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75925,American Express Co,American Express Co,,finance,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75926,Kellogg Co,Kellogg Co,,consumer_staples,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75927,McdonaldS Corporation,McdonaldS Corporation,,consumer_staples,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75928,Nike Inc,Nike Inc,,consumer_discretionary,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75929,Pepsico Inc,Pepsico Inc,,consumer_staples,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75930,The Walt Disney Co,The Walt Disney Co,,media,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75931,United Parcel Service Inc,United Parcel Service Inc,,logistics,2021-07-28 20:31:10 +0530,2021-07-28 20:31:10 +0530
75935,Sap Se,Sap Se,,,2021-07-28 20:31:12 +0530,2021-07-28 20:31:12 +0530
75937,Unitedhealth Group Information Services Pvt Ltd.,Unitedhealth Group Information Services Pvt Ltd.,,,2021-07-28 20:31:13 +0530,2021-07-28 20:31:13 +0530
75939,Walgreens Boots Alliance Inc Wba,Walgreens Boots Alliance Inc Wba,,retail,2021-07-28 20:31:13 +0530,2021-07-28 20:31:13 +0530
75940,CK Hutchison Holdings Ltd.,CK Hutchison Holdings Ltd.,,finance,2021-07-28 20:31:13 +0530,2021-07-28 20:31:13 +0530
75942,Brillio Technologies Pvt Ltd.,Brillio Technologies Pvt Ltd.,,outsourcing,2021-07-28 20:31:15 +0530,2021-07-28 20:31:15 +0530
75943,Cardinal Health Inc,Cardinal Health Inc,,healthcare,2021-07-28 20:31:16 +0530,2021-07-28 20:31:16 +0530
75944,CSPC Pharmaceutical Group Ltd.,CSPC Pharmaceutical Group Ltd.,,healthcare,2021-07-28 20:31:16 +0530,2021-07-28 20:31:16 +0530
75946,Sanofi,Sanofi,,other,2021-07-28 20:31:17 +0530,2021-07-28 20:31:17 +0530
75947,US Bancorp Inc,US Bancorp Inc,,finance,2021-07-28 20:31:17 +0530,2021-07-28 20:31:17 +0530
75948,Varian Medical Systems Inc,Varian Medical Systems Inc,,healthcare,2021-07-28 20:31:17 +0530,2021-07-28 20:31:17 +0530
75950,Biomarin Pharmaceutical Inc,Biomarin Pharmaceutical Inc,,healthcare,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75951,Kraft Heinz Company,Kraft Heinz Company,,consumer_staples,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75952,Fast Retailing Co Ltd,Fast Retailing Co Ltd,,textile,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75953,Omron Corporation Ord,Omron Corporation Ord,,industrial_equipment,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75954,Paypal Holdings Inc-W/I,Paypal Holdings Inc-W/I,,finance,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75955,Blackrock Inc,Blackrock Inc,,finance,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75956,Carmax Inc,Carmax Inc,,auto,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75957,Charles Schwab Corp,Charles Schwab Corp,,finance,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75958,CME Group Inc,CME Group Inc,,finance,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75959,Compass Minerals International INC,Compass Minerals International INC,,raw_materials,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75960,Discover Financial Services,Discover Financial Services,,finance,2021-07-28 20:31:18 +0530,2021-07-28 20:31:18 +0530
75961,Mastercard,Mastercard,,outsourcing,2021-07-28 20:31:19 +0530,2021-07-28 20:31:19 +0530
75962,WW Grainger Inc,WW Grainger Inc,,trading,2021-07-28 20:31:19 +0530,2021-07-28 20:31:19 +0530
75963,Skyworks Solutions Inc,Skyworks Solutions Inc,,electronics,2021-07-28 20:31:19 +0530,2021-07-28 20:31:19 +0530
75965,Ventas INC,Ventas INC,,other,2021-07-28 20:31:19 +0530,2021-07-28 20:31:19 +0530
75966,Alphabet Inc-Cl A,Alphabet Inc-Cl A,,other,2021-07-28 20:31:19 +0530,2021-07-28 20:31:19 +0530
75967,Norfolk Southern Corp,Norfolk Southern Corp,,logistics,2021-07-28 20:31:19 +0530,2021-07-28 20:31:19 +0530
75968,Union Pacific Corp,Union Pacific Corp,,logistics,2021-07-28 20:31:20 +0530,2021-07-28 20:31:20 +0530
75969,Incyte Genomics Inc,Incyte Genomics Inc,,healthcare,2021-07-28 20:31:20 +0530,2021-07-28 20:31:20 +0530
75970,Chennai Super Kings Cricket Ltd.,Chennai Super Kings Cricket Ltd.,,travel_lodging,2021-07-28 20:31:20 +0530,2021-07-28 20:31:20 +0530
75971,Alphabet Inc A,Alphabet Inc A,,,2021-07-28 20:31:20 +0530,2021-07-28 20:31:20 +0530
75972,Hewlett Packard Enterprise Co,Hewlett Packard Enterprise Co,,,2021-07-28 20:31:20 +0530,2021-07-28 20:31:20 +0530
75973,Norwegian Cruise Line Holdings Ltd.,Norwegian Cruise Line Holdings Ltd.,,finance,2021-07-28 20:31:21 +0530,2021-07-28 20:31:21 +0530
75974,T-Mobile Us Inc.,T-Mobile Us Inc.,,telecom,2021-07-28 20:31:21 +0530,2021-07-28 20:31:21 +0530
75976,Cooper Companies Inc,Cooper Companies Inc,,healthcare,2021-07-28 20:31:21 +0530,2021-07-28 20:31:21 +0530
75977,Kansas City Southern ORD SHS,Kansas City Southern ORD SHS,,logistics,2021-07-28 20:31:21 +0530,2021-07-28 20:31:21 +0530
75978,Biogen Inc ORD SHS,Biogen Inc ORD SHS,,healthcare,2021-07-28 20:31:21 +0530,2021-07-28 20:31:21 +0530
75979,TAL Education Group ADR,TAL Education Group ADR,,finance,2021-07-28 20:31:21 +0530,2021-07-28 20:31:21 +0530
75982,Naver Corp,Naver Corp,,finance,2021-07-28 20:31:22 +0530,2021-07-28 20:31:22 +0530
75983,Netease INC,Netease INC,,,2021-07-28 20:31:22 +0530,2021-07-28 20:31:22 +0530
75985,TJX ORD,TJX ORD,,other,2021-07-28 20:31:23 +0530,2021-07-28 20:31:23 +0530
75986,Estee Lauder CL A ORD,Estee Lauder CL A ORD,,other,2021-07-28 20:31:23 +0530,2021-07-28 20:31:23 +0530
75987,CH Robinson Worldwide Inc,CH Robinson Worldwide Inc,,logistics,2021-07-28 20:31:23 +0530,2021-07-28 20:31:23 +0530
75988,Medy-tox Inc.,Medy-tox Inc.,,other,2021-07-28 20:31:23 +0530,2021-07-28 20:31:23 +0530
75989,Cbre Group Inc - A,Cbre Group Inc - A,,other,2021-07-28 20:31:24 +0530,2021-07-28 20:31:24 +0530
75990,Dentsply Sirona Inc,Dentsply Sirona Inc,,healthcare,2021-07-28 20:31:24 +0530,2021-07-28 20:31:24 +0530
75991,Salesforce.Com,Salesforce.Com,,,2021-07-28 20:31:24 +0530,2021-07-28 20:31:24 +0530
75992,Tiffany Ltd.,Tiffany Ltd.,,retail,2021-07-28 20:31:24 +0530,2021-07-28 20:31:24 +0530
75993,Ford Motor Co,Ford Motor Co,,auto,2021-07-28 20:31:24 +0530,2021-07-28 20:31:24 +0530
75994,Daikin Industries Ltd.,Daikin Industries Ltd.,,other,2021-07-28 20:31:25 +0530,2021-07-28 20:31:25 +0530
75995,ITOCHU Corporation,ITOCHU Corporation,,other,2021-07-28 20:31:25 +0530,2021-07-28 20:31:25 +0530
75996,KAO Corporation,KAO Corporation,,consumer_staples,2021-07-28 20:31:25 +0530,2021-07-28 20:31:25 +0530
75997,NIDEC Corporation,NIDEC Corporation,,industrial_equipment,2021-07-28 20:31:25 +0530,2021-07-28 20:31:25 +0530
75998,SONY Corp,SONY Corp,,consumer_discretionary,2021-07-28 20:31:25 +0530,2021-07-28 20:31:25 +0530
76000,Mahle-Metal Leve SA,Mahle-Metal Leve SA,,auto,2021-07-28 20:31:26 +0530,2021-07-28 20:31:26 +0530
76001,AAC Technologies Holdings Inc,AAC Technologies Holdings Inc,,finance,2021-07-28 20:31:26 +0530,2021-07-28 20:31:26 +0530
76002,Aramex PJSC,Aramex PJSC,,logistics,2021-07-28 20:31:27 +0530,2021-07-28 20:31:27 +0530
76003,"Bangkok Dusit Medical Services PCL, fgn.","Bangkok Dusit Medical Services PCL, fgn.",,healthcare,2021-07-28 20:31:27 +0530,2021-07-28 20:31:27 +0530
76004,"Minor International PCL, fgn.","Minor International PCL, fgn.",,travel_lodging,2021-07-28 20:31:27 +0530,2021-07-28 20:31:27 +0530
76005,Xinyi Solar Holdings Ltd.,Xinyi Solar Holdings Ltd.,,finance,2021-07-28 20:31:27 +0530,2021-07-28 20:31:27 +0530
76009,Hologic Inc,Hologic Inc,,healthcare,2021-07-28 20:31:28 +0530,2021-07-28 20:31:28 +0530
76010,Cintas Corp Com,Cintas Corp Com,,other,2021-07-28 20:31:28 +0530,2021-07-28 20:31:28 +0530
76011,Hasbro Inc Com,Hasbro Inc Com,,it_technology,2021-07-28 20:31:28 +0530,2021-07-28 20:31:28 +0530
76012,New Oriental Education & Technology Group Inc.,New Oriental Education & Technology Group Inc.,,education,2021-07-28 20:31:28 +0530,2021-07-28 20:31:28 +0530
76013,CVS Health Corporation,CVS Health Corporation,,other,2021-07-28 20:31:28 +0530,2021-07-28 20:31:28 +0530
76014,Medtronic Plc,Medtronic Plc,,healthcare,2021-07-28 20:31:28 +0530,2021-07-28 20:31:28 +0530
76015,Transdigm Group,Transdigm Group,,defence,2021-07-28 20:31:29 +0530,2021-07-28 20:31:29 +0530
76017,Geely Auto Holdings Ltd.,Geely Auto Holdings Ltd.,,finance,2021-07-28 20:31:31 +0530,2021-07-28 20:31:31 +0530
76018,IDEXX Laboratories Inc Com,IDEXX Laboratories Inc Com,,healthcare,2021-07-28 20:31:31 +0530,2021-07-28 20:31:31 +0530
76019,Yum Brands Inc.,Yum Brands Inc.,,other,2021-07-28 20:31:31 +0530,2021-07-28 20:31:31 +0530
76020,Yum China Holdings Inc.,Yum China Holdings Inc.,,other,2021-07-28 20:31:31 +0530,2021-07-28 20:31:31 +0530
76021,Zimmer Biomet Holdings Inc.,Zimmer Biomet Holdings Inc.,,other,2021-07-28 20:31:31 +0530,2021-07-28 20:31:31 +0530
76022,L Brands Inc.,L Brands Inc.,,other,2021-07-28 20:31:31 +0530,2021-07-28 20:31:31 +0530
76025,Shin Etsu Chemical Co,Shin Etsu Chemical Co,,,2021-07-28 20:31:33 +0530,2021-07-28 20:31:33 +0530
76026,MercadoLibre Inc,MercadoLibre Inc,,,2021-07-28 20:31:33 +0530,2021-07-28 20:31:33 +0530
76027,Health and Happiness H&H International (Hong Kong),Health and Happiness H&H International (Hong Kong),,consumer_staples,2021-07-28 20:31:33 +0530,2021-07-28 20:31:33 +0530
76028,Xtep International Holdings Ltd.,Xtep International Holdings Ltd.,,finance,2021-07-28 20:31:33 +0530,2021-07-28 20:31:33 +0530
76030,Twitter Inc.,Twitter Inc.,,other,2021-07-28 20:31:33 +0530,2021-07-28 20:31:33 +0530
76032,CK Assets Holding Ltd.,CK Assets Holding Ltd.,,finance,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76033,WH Group Ltd.,WH Group Ltd.,,consumer_staples,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76034,Tesla Inc.,Tesla Inc.,,auto,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76035,Veeva Systems Inc.,Veeva Systems Inc.,,healthcare,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76036,Align Technology Inc Com,Align Technology Inc Com,,healthcare,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76037,Indocement Tunggal Prakarsa Tbk PT,Indocement Tunggal Prakarsa Tbk PT,,construction,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76038,Semen Indonesia (Persero) Tbk PT,Semen Indonesia (Persero) Tbk PT,,construction,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76039,Elekta AB,Elekta AB,,other,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76040,Iqvia Holdings,Iqvia Holdings,,finance,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76041,Wharf Real Estate Investment Company Ltd.,Wharf Real Estate Investment Company Ltd.,,real_estate,2021-07-28 20:31:34 +0530,2021-07-28 20:31:34 +0530
76042,Cadence Design Systems Inc,Cadence Design Systems Inc,,,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76043,Synopsys Inc Com,Synopsys Inc Com,,,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76044,Take-Two Interactive Software Inc,Take-Two Interactive Software Inc,,,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76045,Workday Inc Class A,Workday Inc Class A,,,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76046,Guidewire Software Inc.,Guidewire Software Inc.,,,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76047,Sunny Optical Technology Group Co Ltd.,Sunny Optical Technology Group Co Ltd.,,industrial_equipment,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76048,Country Garden Holdings Co Ltd.,Country Garden Holdings Co Ltd.,,finance,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76051,Nutrien Ltd.,Nutrien Ltd.,,agriculture,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76052,Enbridge Inc,Enbridge Inc,,energy_production,2021-07-28 20:31:35 +0530,2021-07-28 20:31:35 +0530
76053,Anthem INC,Anthem INC,,consumer_discretionary,2021-07-28 20:31:36 +0530,2021-07-28 20:31:36 +0530
76054,Booking holdings Inc,Booking holdings Inc,,finance,2021-07-28 20:31:36 +0530,2021-07-28 20:31:36 +0530
